chrom,start,end,name
chr15,98950595,98950847,blacklist_2822
chr15,99169569,99171669,blacklist_2823
chr15,99392569,99393769,blacklist_2824
chr15,99552269,99553469,blacklist_2825
chr15,99705522,99710582,blacklist_2826
chr15,99725169,99726369,blacklist_2827
chr15,100164969,100166269,blacklist_2828
chr15,100332269,100333369,blacklist_2829
chr15,100378069,100379169,blacklist_2830
chr15,100543785,100548847,blacklist_2831
chr15,100849568,100854602,blacklist_2832
chr15,101983569,101984869,blacklist_2833
chr15,102404869,102406569,blacklist_2834
chr15,102517869,102518969,blacklist_2835
chr15,102598769,102600769,blacklist_2836
chr15,102624669,102626169,blacklist_2837
chr15,102670269,102671469,blacklist_2838
chr15,103101596,103106626,blacklist_2839
chr15,103239569,103240669,blacklist_2840
chr15,103273613,103278681,blacklist_2841
chr15,103409358,103416527,blacklist_2842
chr15,103860701,103865760,blacklist_2843
chr15,103875372,103875697,blacklist_2844
chr15,103879918,103880545,blacklist_2845
chr15,103897695,103898054,blacklist_2846
chr15,103941114,103941203,blacklist_2847
chr16,3009744,3010094,blacklist_2848
chr16,3081400,3082600,blacklist_2849
chr16,3103100,3104400,blacklist_2850
chr16,3111100,3129900,blacklist_2851
chr16,3137800,3150100,blacklist_2852
chr16,3161700,3164000,blacklist_2853
chr16,3172800,3179400,blacklist_2854
chr16,3231041,3249213,blacklist_2855
chr16,3254169,3256523,blacklist_2856
chr16,3262048,3262469,blacklist_2857
chr16,3268219,3268717,blacklist_2858
chr16,3271595,3272242,blacklist_2859
chr16,3287195,3287395,blacklist_2860
chr16,3291700,3292800,blacklist_2861
chr16,3303000,3304700,blacklist_2862
chr16,3324000,3328500,blacklist_2863
chr16,3338028,3338647,blacklist_2864
chr16,3339100,3353995,blacklist_2865
chr16,3385100,3390800,blacklist_2866
chr16,3439700,3440800,blacklist_2867
chr16,3451300,3452700,blacklist_2868
chr16,3470103,3470326,blacklist_2869
chr16,3477179,3477337,blacklist_2870
chr16,3478409,3478631,blacklist_2871
chr16,3488160,3488425,blacklist_2872
chr16,3546300,3548500,blacklist_2873
chr16,3549080,3549332,blacklist_2874
chr16,3821800,3823800,blacklist_2875
chr16,4474600,4476100,blacklist_2876
chr16,4546422,4546819,blacklist_2877
chr16,4683300,4684400,blacklist_2878
chr16,5709058,5709367,blacklist_2879
chr16,6179634,6179759,blacklist_2880
chr16,7957133,7957213,blacklist_2881
chr16,8258807,8260207,blacklist_2882
chr16,8552912,8553031,blacklist_2883
chr16,10076192,10076553,blacklist_2884
chr16,10564031,10564223,blacklist_2885
chr16,10972616,10977626,blacklist_2886
chr16,11134007,11135107,blacklist_2887
chr16,11141537,11146727,blacklist_2888
chr16,11248958,11249477,blacklist_2889
chr16,11634707,11636107,blacklist_2890
chr16,11681107,11682407,blacklist_2891
chr16,12829407,12830907,blacklist_2892
chr16,13178707,13180507,blacklist_2893
chr16,13312422,13312781,blacklist_2894
chr16,13647635,13647913,blacklist_2895
chr16,14316807,14317907,blacklist_2896
chr16,14726421,14726663,blacklist_2897
chr16,15441807,15445107,blacklist_2898
chr16,15636907,15638407,blacklist_2899
chr16,15810333,15810530,blacklist_2900
chr16,16512207,16514207,blacklist_2901
chr16,17221707,17223007,blacklist_2902
chr16,17223603,17224849,blacklist_2903
chr16,17815007,17816407,blacklist_2904
chr16,18015167,18015352,blacklist_2905
chr16,18530785,18535740,blacklist_2906
chr16,18860907,18862207,blacklist_2907
chr16,18958007,18959307,blacklist_2908
chr16,19345807,19346907,blacklist_2909
chr16,19355007,19356807,blacklist_2910
chr16,19648407,19649707,blacklist_2911
chr16,19734207,19735307,blacklist_2912
chr16,20024927,20030227,blacklist_2913
chr16,20547727,20549327,blacklist_2914
chr16,21097357,21097512,blacklist_2915
chr16,21106327,21107527,blacklist_2916
chr16,21750068,21750284,blacklist_2917
chr16,22922927,22924227,blacklist_2918
chr16,24013081,24013227,blacklist_2919
chr16,24101414,24102514,blacklist_2920
chr16,24556514,24558314,blacklist_2921
chr16,25767234,25767487,blacklist_2922
chr16,26419514,26421114,blacklist_2923
chr16,26812714,26814614,blacklist_2924
chr16,26939214,26940314,blacklist_2925
chr16,27216914,27218214,blacklist_2926
chr16,30290370,30290586,blacklist_2927
chr16,30829424,30829742,blacklist_2928
chr16,31181819,31182074,blacklist_2929
chr16,32754654,32755130,blacklist_2930
chr16,34165463,34165635,blacklist_2931
chr16,34390809,34391059,blacklist_2932
chr16,34742889,34743187,blacklist_2933
chr16,35979234,35984242,blacklist_2934
chr16,36590714,36592014,blacklist_2935
chr16,36763260,36763436,blacklist_2936
chr16,37798114,37799614,blacklist_2937
chr16,38285610,38285819,blacklist_2938
chr16,38504396,38504653,blacklist_2939
chr16,39052668,39052814,blacklist_2940
chr16,39564887,39567887,blacklist_2941
chr16,41058723,41058868,blacklist_2942
chr16,41621787,41622887,blacklist_2943
chr16,43764587,43770787,blacklist_2944
chr16,43908515,43908727,blacklist_2945
chr16,44801810,44801948,blacklist_2946
chr16,44898287,44899687,blacklist_2947
chr16,45352875,45353272,blacklist_2948
chr16,45474997,45475129,blacklist_2949
chr16,46650213,46650358,blacklist_2950
chr16,47132387,47134287,blacklist_2951
chr16,47143087,47144587,blacklist_2952
chr16,47986387,47987787,blacklist_2953
chr16,49029487,49030687,blacklist_2954
chr16,49435085,49435346,blacklist_2955
chr16,49552287,49554587,blacklist_2956
chr16,49584343,49584519,blacklist_2957
chr16,50917880,50918172,blacklist_2958
chr16,53347887,53348987,blacklist_2959
chr16,53426987,53428087,blacklist_2960
chr16,54776053,54776344,blacklist_2961
chr16,54867187,54868287,blacklist_2962
chr16,55156655,55156929,blacklist_2963
chr16,55342887,55344187,blacklist_2964
chr16,55545202,55545426,blacklist_2965
chr16,56838503,56839025,blacklist_2966
chr16,57094187,57095787,blacklist_2967
chr16,57388892,57394114,blacklist_2968
chr16,58115987,58117887,blacklist_2969
chr16,58321387,58322787,blacklist_2970
chr16,59244274,59245774,blacklist_2971
chr16,59336174,59337274,blacklist_2972
chr16,59903825,59904034,blacklist_2973
chr16,60773374,60774574,blacklist_2974
chr16,62165533,62165803,blacklist_2975
chr16,62397674,62399374,blacklist_2976
chr16,62590174,62591374,blacklist_2977
chr16,62597174,62599074,blacklist_2978
chr16,62652621,62652850,blacklist_2979
chr16,63312477,63312763,blacklist_2980
chr16,64413374,64414574,blacklist_2981
chr16,64688037,64688255,blacklist_2982
chr16,64800130,64800379,blacklist_2983
chr16,64968674,64970474,blacklist_2984
chr16,64994174,64996074,blacklist_2985
chr16,66531717,66531910,blacklist_2986
chr16,67333055,67334155,blacklist_2987
chr16,67563455,67565355,blacklist_2988
chr16,68884814,68885070,blacklist_2989
chr16,71190055,71191055,blacklist_2990
chr16,71555255,71556355,blacklist_2991
chr16,71714255,71715755,blacklist_2992
chr16,71789755,71791655,blacklist_2993
chr16,72056955,72058055,blacklist_2994
chr16,73686655,73688155,blacklist_2995
chr16,74660463,74660625,blacklist_2996
chr16,74728206,74728474,blacklist_2997
chr16,74780473,74780706,blacklist_2998
chr16,75992455,75994155,blacklist_2999
chr16,77156255,77158155,blacklist_3000
chr16,78643106,78643378,blacklist_3001
chr16,78989751,78994765,blacklist_3002
chr16,79050055,79051855,blacklist_3003
chr16,79195355,79196555,blacklist_3004
chr16,80291055,80292155,blacklist_3005
chr16,81016655,81018155,blacklist_3006
chr16,81863355,81865055,blacklist_3007
chr16,82085255,82087155,blacklist_3008
chr16,82210555,82211855,blacklist_3009
chr16,83237755,83238855,blacklist_3010
chr16,84385755,84387055,blacklist_3011
chr16,84444655,84445955,blacklist_3012
chr16,85468089,85468182,blacklist_3013
chr16,85718855,85720055,blacklist_3014
chr16,86333555,86334855,blacklist_3015
chr16,86468055,86469455,blacklist_3016
chr16,86818443,86823479,blacklist_3017
chr16,87057655,87059355,blacklist_3018
chr16,87508855,87509955,blacklist_3019
chr16,88237448,88237723,blacklist_3020
chr16,88958809,88958940,blacklist_3021
chr16,89636855,89638155,blacklist_3022
chr16,90071246,90071431,blacklist_3023
chr16,90344155,90350055,blacklist_3024
chr16,90689778,90690060,blacklist_3025
chr16,90902375,90902640,blacklist_3026
chr16,90985451,90985842,blacklist_3027
chr16,91044055,91045455,blacklist_3028
chr16,91533655,91535555,blacklist_3029
chr16,91728255,91729555,blacklist_3030
chr16,92574351,92574635,blacklist_3031
chr16,93579773,93580165,blacklist_3032
chr16,93597823,93598109,blacklist_3033
chr16,93603155,93604555,blacklist_3034
chr16,93786737,93791739,blacklist_3035
chr16,93913127,93913493,blacklist_3036
chr16,93946482,93946617,blacklist_3037
chr16,93990541,93995344,blacklist_3038
chr16,94812591,94812933,blacklist_3039
chr16,95596861,95597054,blacklist_3040
chr16,95782493,95783793,blacklist_3041
chr16,95905993,95907093,blacklist_3042
chr16,96003793,96009893,blacklist_3043
chr16,96144493,96146193,blacklist_3044
chr16,96903279,96903472,blacklist_3045
chr16,96981293,96982693,blacklist_3046
chr16,97961935,97963135,blacklist_3047
chr16,98022998,98023300,blacklist_3048
chr16,98105074,98105268,blacklist_3049
chr17,3004606,3004853,blacklist_3050
chr17,3005196,3005692,blacklist_3051
chr17,3005900,3039100,blacklist_3052
chr17,3075403,3085400,blacklist_3053
chr17,3352772,3353473,blacklist_3054
chr17,3685011,3685281,blacklist_3055
chr17,4018213,4018392,blacklist_3056
chr17,5240926,5241200,blacklist_3057
chr17,5882400,5884300,blacklist_3058
chr17,6094784,6095050,blacklist_3059
chr17,6220028,6220404,blacklist_3060
chr17,6220600,6236500,blacklist_3061
chr17,6239727,6239991,blacklist_3062
chr17,6245000,6270100,blacklist_3063
chr17,6275046,6275579,blacklist_3064
chr17,6294102,6294717,blacklist_3065
chr17,6358326,6358688,blacklist_3066
chr17,6365900,6368600,blacklist_3067
chr17,6391690,6392094,blacklist_3068
chr17,6416186,6416726,blacklist_3069
chr17,6420552,6421652,blacklist_3070
chr17,6429252,6437052,blacklist_3071
chr17,6476852,6488252,blacklist_3072
chr17,6495306,6495720,blacklist_3073
chr17,6501732,6502589,blacklist_3074
chr17,6507052,6510952,blacklist_3075
chr17,6522652,6525052,blacklist_3076
chr17,6528029,6528702,blacklist_3077
chr17,6535252,6545352,blacklist_3078
chr17,6657850,6658277,blacklist_3079
chr17,6696472,6698664,blacklist_3080
chr17,6715751,6716951,blacklist_3081
chr17,6922851,6923951,blacklist_3082
chr17,6936206,6936439,blacklist_3083
chr17,6940951,6942951,blacklist_3084
chr17,7193014,7193201,blacklist_3085
chr17,7604369,7604632,blacklist_3086
chr17,7616178,7616480,blacklist_3087
chr17,7911133,7911379,blacklist_3088
chr17,7951435,7953335,blacklist_3089
chr17,7955758,7956087,blacklist_3090
chr17,7956139,7956342,blacklist_3091
chr17,8177566,8177862,blacklist_3092
chr17,8251536,8251803,blacklist_3093
chr17,8704337,8704611,blacklist_3094
chr17,8917272,8917504,blacklist_3095
chr17,12280010,12280231,blacklist_3096
chr17,12987392,12987647,blacklist_3097
chr17,13239934,13241434,blacklist_3098
chr17,13303552,13308768,blacklist_3099
chr17,13353241,13353696,blacklist_3100
chr17,13539116,13544043,blacklist_3101
chr17,13545354,13555651,blacklist_3102
chr17,13584022,13589117,blacklist_3103
chr17,13589607,13591629,blacklist_3104
chr17,13652119,13657750,blacklist_3105
chr17,13665100,13670123,blacklist_3106
chr17,13842193,13843793,blacklist_3107
chr17,13969383,13974436,blacklist_3108
chr17,14016746,14021775,blacklist_3109
chr17,14080993,14082493,blacklist_3110
chr17,14343679,14343817,blacklist_3111
chr17,14961336,15032836,blacklist_3112
chr17,15039636,15042836,blacklist_3113
chr17,15048936,15054036,blacklist_3114
chr17,15668831,15673907,blacklist_3115
chr17,16407436,16410836,blacklist_3116
chr17,16742636,16743736,blacklist_3117
chr17,17001036,17002236,blacklist_3118
chr17,17072636,17073936,blacklist_3119
chr17,17110536,17113536,blacklist_3120
chr17,17121036,17122936,blacklist_3121
chr17,17146536,17148336,blacklist_3122
chr17,17169306,17169609,blacklist_3123
chr17,17184588,17184794,blacklist_3124
chr17,18297255,18302262,blacklist_3125
chr17,18548736,18550636,blacklist_3126
chr17,18794480,18799540,blacklist_3127
chr17,19656076,19661119,blacklist_3128
chr17,20022297,20027352,blacklist_3129
chr17,20639036,20640936,blacklist_3130
chr17,21217060,21222109,blacklist_3131
chr17,21779218,21784221,blacklist_3132
chr17,22972433,22973533,blacklist_3133
chr17,23126360,23131406,blacklist_3134
chr17,23426933,23428033,blacklist_3135
chr17,23433219,23433500,blacklist_3136
chr17,23439986,23440190,blacklist_3137
chr17,23511952,23512143,blacklist_3138
chr17,23518773,23519454,blacklist_3139
chr17,23529427,23537409,blacklist_3140
chr17,23729070,23734122,blacklist_3141
chr17,23905150,23905545,blacklist_3142
chr17,24095833,24096933,blacklist_3143
chr17,24163433,24164533,blacklist_3144
chr17,24237909,24243030,blacklist_3145
chr17,24340318,24345525,blacklist_3146
chr17,24663504,24668563,blacklist_3147
chr17,25089039,25094072,blacklist_3148
chr17,25325082,25330142,blacklist_3149
chr17,25451790,25451923,blacklist_3150
chr17,26045494,26050541,blacklist_3151
chr17,27264955,27266655,blacklist_3152
chr17,27529919,27534958,blacklist_3153
chr17,27536792,27541825,blacklist_3154
chr17,28299768,28304811,blacklist_3155
chr17,28454275,28454546,blacklist_3156
chr17,28634488,28634767,blacklist_3157
chr17,29101744,29110795,blacklist_3158
chr17,29283613,29289170,blacklist_3159
chr17,29898970,29904019,blacklist_3160
chr17,30481414,30487436,blacklist_3161
chr17,30504860,30505353,blacklist_3162
chr17,30593096,30593279,blacklist_3163
chr17,30624055,30628755,blacklist_3164
chr17,30715581,30720590,blacklist_3165
chr17,30783950,30784845,blacklist_3166
chr17,30882742,30883368,blacklist_3167
chr17,31132944,31137993,blacklist_3168
chr17,31463400,31463670,blacklist_3169
chr17,31567921,31573009,blacklist_3170
chr17,31690514,31695549,blacklist_3171
chr17,33153375,33158449,blacklist_3172
chr17,33189197,33189477,blacklist_3173
chr17,33215869,33216108,blacklist_3174
chr17,33977524,33977775,blacklist_3175
chr17,33998963,33999169,blacklist_3176
chr17,34107545,34107727,blacklist_3177
chr17,34219355,34220855,blacklist_3178
chr17,34781529,34781822,blacklist_3179
chr17,35253252,35259763,blacklist_3180
chr17,35311427,35311585,blacklist_3181
chr17,35392548,35392858,blacklist_3182
chr17,35426755,35428055,blacklist_3183
chr17,35428858,35429899,blacklist_3184
chr17,35464102,35469102,blacklist_3185
chr17,35621043,35621281,blacklist_3186
chr17,36030578,36030815,blacklist_3187
chr17,36047343,36047751,blacklist_3188
chr17,36060659,36061742,blacklist_3189
chr17,36065815,36067770,blacklist_3190
chr17,36140715,36145715,blacklist_3191
chr17,36228760,36234093,blacklist_3192
chr17,36483755,36485855,blacklist_3193
chr17,37291755,37292855,blacklist_3194
chr17,37999473,38004551,blacklist_3195
chr17,38270255,38272155,blacklist_3196
chr17,38336298,38341327,blacklist_3197
chr17,38498355,38499655,blacklist_3198
chr17,38528285,38528568,blacklist_3199
chr17,38582696,38582970,blacklist_3200
chr17,38895255,38896355,blacklist_3201
chr17,38984905,38989955,blacklist_3202
chr17,39229255,39230455,blacklist_3203
chr17,39840496,39851330,blacklist_3204
chr17,40425351,40426751,blacklist_3205
chr17,40699978,40705022,blacklist_3206
chr17,40798551,40800451,blacklist_3207
chr17,41546475,41551523,blacklist_3208
chr17,42650351,42651551,blacklist_3209
chr17,42740819,42745859,blacklist_3210
chr17,43755698,43756077,blacklist_3211
chr17,45140429,45145475,blacklist_3212
chr17,47081351,47083251,blacklist_3213
chr17,49281413,49286437,blacklist_3214
chr17,50116029,50116172,blacklist_3215
chr17,50250275,50251975,blacklist_3216
chr17,50417612,50422676,blacklist_3217
chr17,50567926,50572984,blacklist_3218
chr17,51322286,51327319,blacklist_3219
chr17,51361905,51366951,blacklist_3220
chr17,53149982,53155125,blacklist_3221
chr17,54758535,54763559,blacklist_3222
chr17,55670262,55675269,blacklist_3223
chr17,55837935,55839835,blacklist_3224
chr17,56675957,56681005,blacklist_3225
chr17,57478889,57479066,blacklist_3226
chr17,57652977,57654877,blacklist_3227
chr17,57853466,57858512,blacklist_3228
chr17,57912774,57917845,blacklist_3229
chr17,58541577,58542677,blacklist_3230
chr17,58551477,58552677,blacklist_3231
chr17,59562177,59563377,blacklist_3232
chr17,60289077,60290177,blacklist_3233
chr17,61387905,61392953,blacklist_3234
chr17,62735058,62740127,blacklist_3235
chr17,63519607,63524675,blacklist_3236
chr17,65579845,65584860,blacklist_3237
chr17,65962719,65967771,blacklist_3238
chr17,66796984,66802043,blacklist_3239
chr17,67738862,67744034,blacklist_3240
chr17,69093151,69098178,blacklist_3241
chr17,69338084,69343148,blacklist_3242
chr17,69534167,69539200,blacklist_3243
chr17,70154769,70159818,blacklist_3244
chr17,70961170,70966391,blacklist_3245
chr17,73182160,73183760,blacklist_3246
chr17,73318660,73320460,blacklist_3247
chr17,74300597,74305618,blacklist_3248
chr17,74346286,74351304,blacklist_3249
chr17,74916801,74917093,blacklist_3250
chr17,75722586,75727586,blacklist_3251
chr17,78807148,78812155,blacklist_3252
chr17,78891458,78891745,blacklist_3253
chr17,82162910,82167968,blacklist_3254
chr17,82692991,82698049,blacklist_3255
chr17,82986383,82991452,blacklist_3256
chr17,84266279,84271299,blacklist_3257
chr17,84278796,84283837,blacklist_3258
chr17,84458565,84466125,blacklist_3259
chr17,84944626,84949782,blacklist_3260
chr17,84952085,84957144,blacklist_3261
chr17,85264060,85265660,blacklist_3262
chr17,87245908,87250959,blacklist_3263
chr17,87297442,87297810,blacklist_3264
chr17,87469075,87474087,blacklist_3265
chr17,88641118,88646125,blacklist_3266
chr17,88687438,88687718,blacklist_3267
chr17,88707240,88712854,blacklist_3268
chr17,88717510,88717647,blacklist_3269
chr17,91759950,91764999,blacklist_3270
chr17,91890899,91895923,blacklist_3271
chr17,92005340,92010405,blacklist_3272
chr17,92256788,92261818,blacklist_3273
chr17,93043937,93049002,blacklist_3274
chr17,93643207,93648268,blacklist_3275
chr17,93680688,93680724,blacklist_3276
chr17,94344017,94344209,blacklist_3277
chr17,94612910,94617945,blacklist_3278
chr17,94884680,94884787,blacklist_3279
